Selection	View	Channel	Begin Path	File Duration (s)	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
238	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T075953.605626+0200_E20230724T080953.459401+0200_-26.97815+21.83510.wav	599.8173696145125	37219.88241850912	37222.88241850912	150	15000	wbswea1	White-browed Sparrow-Weaver	0.8535
239	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T075953.605626+0200_E20230724T080953.459401+0200_-26.97815+21.83510.wav	599.8173696145125	37236.68241850912	37239.68241850912	150	15000	wbswea1	White-browed Sparrow-Weaver	0.8683
240	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T075953.605626+0200_E20230724T080953.459401+0200_-26.97815+21.83510.wav	599.8173696145125	37239.48241850912	37242.48241850912	150	15000	wbswea1	White-browed Sparrow-Weaver	0.9869
241	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T075953.605626+0200_E20230724T080953.459401+0200_-26.97815+21.83510.wav	599.8173696145125	37242.282418509116	37245.282418509116	150	15000	wbswea1	White-browed Sparrow-Weaver	0.9267
242	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T075953.605626+0200_E20230724T080953.459401+0200_-26.97815+21.83510.wav	599.8173696145125	37247.88241850912	37250.88241850912	150	15000	wbswea1	White-browed Sparrow-Weaver	0.8419
243	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T075953.605626+0200_E20230724T080953.459401+0200_-26.97815+21.83510.wav	599.8173696145125	37250.68241850912	37253.68241850912	150	15000	wbswea1	White-browed Sparrow-Weaver	0.8480
244	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T085953.579507+0200_E20230724T090953.446315+0200_-26.97815+21.83510.wav	599.8173696145125	37704.89978812363	37707.89978812363	150	15000	wbswea1	White-browed Sparrow-Weaver	0.7049
245	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T085953.579507+0200_E20230724T090953.446315+0200_-26.97815+21.83510.wav	599.8173696145125	37867.29978812363	37870.29978812363	150	15000	crolap1	Crowned Lapwing	0.8707
246	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T085953.579507+0200_E20230724T090953.446315+0200_-26.97815+21.83510.wav	599.8173696145125	37931.69978812363	37934.69978812363	150	15000	wbswea1	White-browed Sparrow-Weaver	0.7445
247	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38094.71715773814	38097.71715773814	150	15000	namsan1	Namaqua Sandgrouse	0.9463
248	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38097.51715773813	38100.51715773813	150	15000	namsan1	Namaqua Sandgrouse	0.9849
249	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38100.317157738136	38103.317157738136	150	15000	namsan1	Namaqua Sandgrouse	0.7195
250	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38122.71715773814	38125.71715773814	150	15000	namsan1	Namaqua Sandgrouse	0.8805
251	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38128.317157738136	38131.317157738136	150	15000	namsan1	Namaqua Sandgrouse	0.9782
252	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38159.11715773814	38162.11715773814	150	15000	namsan1	Namaqua Sandgrouse	0.9873
253	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38161.917157738135	38164.917157738135	150	15000	namsan1	Namaqua Sandgrouse	0.9789
254	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38167.51715773813	38170.51715773813	150	15000	namsan1	Namaqua Sandgrouse	0.9010
255	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38170.317157738136	38173.317157738136	150	15000	namsan1	Namaqua Sandgrouse	0.9867
256	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38173.11715773814	38176.11715773814	150	15000	namsan1	Namaqua Sandgrouse	0.9753
257	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38175.917157738135	38178.917157738135	150	15000	namsan1	Namaqua Sandgrouse	0.9997
258	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38178.71715773814	38181.71715773814	150	15000	namsan1	Namaqua Sandgrouse	0.9619
259	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38181.51715773813	38184.51715773813	150	15000	namsan1	Namaqua Sandgrouse	0.9965
260	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38184.317157738136	38187.317157738136	150	15000	namsan1	Namaqua Sandgrouse	0.9806
261	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38187.11715773814	38190.11715773814	150	15000	namsan1	Namaqua Sandgrouse	0.9906
262	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38189.917157738135	38192.917157738135	150	15000	namsan1	Namaqua Sandgrouse	0.9992
263	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38192.71715773814	38195.71715773814	150	15000	namsan1	Namaqua Sandgrouse	0.8960
264	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38198.317157738136	38201.317157738136	150	15000	namsan1	Namaqua Sandgrouse	0.9567
265	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38201.11715773814	38204.11715773814	150	15000	namsan1	Namaqua Sandgrouse	0.9896
266	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38203.917157738135	38206.917157738135	150	15000	namsan1	Namaqua Sandgrouse	0.7575
267	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38209.51715773813	38212.51715773813	150	15000	namsan1	Namaqua Sandgrouse	0.9939
268	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38223.51715773813	38226.51715773813	150	15000	namsan1	Namaqua Sandgrouse	0.8470
269	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38226.317157738136	38229.317157738136	150	15000	namsan1	Namaqua Sandgrouse	0.9288
270	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38231.917157738135	38234.917157738135	150	15000	namsan1	Namaqua Sandgrouse	0.8874
271	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38279.51715773813	38282.51715773813	150	15000	namsan1	Namaqua Sandgrouse	0.9831
272	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38282.317157738136	38285.317157738136	150	15000	namsan1	Namaqua Sandgrouse	0.9966
273	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38285.11715773814	38288.11715773814	150	15000	namsan1	Namaqua Sandgrouse	0.9843
274	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38299.11715773814	38302.11715773814	150	15000	namsan1	Namaqua Sandgrouse	0.9710
275	Spectrogram 1	1	C:\Users\vdemartsev\ownCloud\SA_field_course\Program\CBEHAV_KRC_Scripts\PAM\P04_00024969\P04_20230724_test_2\S20230724T095953.456638+0200_E20230724T100953.325759+0200_-26.97815+21.83510.wav	599.8173696145125	38301.917157738135	38304.917157738135	150	15000	namsan1	Namaqua Sandgrouse	0.9624
